Latitude,Longitude,DateTime,N_res,E_res,C_res,TotalPoints,Minimum_Distance,Average_Distance,N,E,C,H,D,F,I
38.1,23.9,2015-03-07 09:05:00,-6.40798967349701,-0.6836624187474629,-4.14863463846497,23,234.5083660462175,1011.4220009040238,26451.342410332258,1955.556260719863,37546.82135860031,26523.531356089872,4.228203269230116,45970.2241644755,54.76215139887233
38.1,23.9,2015-03-07 09:06:00,-6.394228685366565,-0.7356045695853011,-4.137448712780611,23,234.5083660462175,1011.4220009040238,26451.356207700683,1955.5043185690251,37546.832499621465,26523.54128631031,4.228089172428729,45970.23899351882,54.76214930174939
38.1,23.9,2015-03-07 09:07:00,-6.380537017702008,-0.7882014628474084,-4.125999059343585,23,234.5083660462175,1011.4220009040238,26451.369936608455,1955.451721675763,37546.843904594876,26523.55110009062,4.2279736761000475,45970.25397096618,54.76214751297532
38.1,23.9,2015-03-07 09:08:00,-6.366929539930845,-0.8413843145930393,-4.114301629434681,23,234.5083660462175,1011.4220009040238,26451.383582134255,1955.3985388240174,37546.85555761781,26523.560787624967,4.227856930802055,45970.269078171084,54.76214603109609
38.1,23.9,2015-03-07 09:09:00,-6.353419372476694,-0.895087116784208,-4.102372059758119,23,234.5083660462175,1011.4220009040238,26451.39713110676,1955.3448360218263,37546.867443096395,26523.570340647584,4.227739080833474,45970.28429762788,54.76214485331201
38.1,23.9,2015-03-07 09:10:00,-6.340017995060358,-0.9492466338234039,-4.090225648326933,23,234.5083660462175,1011.4220009040238,26451.41057199647,1955.2906765047871,37546.87954577013,26523.579752325157,4.227620264258504,45970.299612929695,54.762143975604914
38.1,23.9,2015-03-07 09:11:00,-6.326735356396861,-1.0038023877272408,-4.077877332663589,23,234.5083660462175,1011.4220009040238,26451.423894806027,1955.2361207508832,37546.89185073396,26523.58901714857,4.2275006129562644,45970.315008724014,54.762143392864225
38.1,23.9,2015-03-07 09:12:00,-6.313579983794607,-1.0586966332054597,-4.065341670389975,23,234.5083660462175,1011.4220009040238,26451.437090960742,1955.181226505405,37546.90434345815,26523.598130825554,4.227380252691977,45970.33047066694,54.762143099010515
38.1,23.9,2015-03-07 09:13:00,-6.300559091392959,-1.1138743238277744,-4.052632822244352,23,234.5083660462175,1011.4220009040238,26451.450153200356,1955.1260488147827,37546.91700980555,26523.607090175294,4.227259303207117,45970.34598537651,54.76214308711525
38.1,23.9,2015-03-07 09:14:00,-6.287678685989545,-1.1692830703758965,-4.039764537529173,23,234.5083660462175,1011.4220009040238,26451.463075473297,1955.0706400682345,37546.929836046496,26523.61589302605,4.227137878326022,45970.361540385806,54.76214334951572
38.1,23.9,2015-03-07 09:15:00,-6.274943669606425,-1.2248730923956868,-4.026750141963576,23,234.5083660462175,1011.4220009040238,26451.475852834144,1955.0150500462148,37546.94280887132,26523.624538116488,4.227016086076628,45970.377124096216,54.76214387792445
38.1,23.9,2015-03-07 09:16:00,-6.262357938123443,-1.28059716388545,-4.013602527887762,23,234.5083660462175,1011.4220009040238,26451.488481345026,1954.959325974725,37546.95591540045,26523.63302500139,4.226894028823206,45970.3927257313,54.762144663532496
38.1,23.9,2015-03-07 09:17:00,-6.249924475467366,-1.3364105539813784,-4.000334146743772,23,234.5083660462175,1011.4220009040238,26451.500957981454,1954.9035125846292,37546.969143192226,26523.64135396212,4.226771803409172,45970.408335291504,54.76214569710614
38.1,23.9,2015-03-07 09:18:00,-6.237645442986852,-1.3922709634302197,-3.986957003737956,23,234.5083660462175,1011.4220009040238,26451.513280542964,1954.8476521751802,37546.982480248545,26523.64952592225,4.226649501308206,45970.423943510104,54.762146969076966
38.1,23.9,2015-03-07 09:19:00,-6.225522263766449,-1.4481384575724738,-3.973482654575079,23,234.5083660462175,1011.4220009040238,26451.525447568827,1954.791784681038,37546.99591501842,26523.65754236843,4.226527208782066,45970.439541810425,54.76214846962481
38.1,23.9,2015-03-07 09:20:00,-6.213555701738708,-1.503975396496813,-3.9599222041418987,23,234.5083660462175,1011.4220009040238,26451.537458258914,1954.7359477421137,37547.009436399494,26523.665405276657,4.226405007043687,45970.45512226459,54.76215018875406
38.1,23.9,2015-03-07 09:21:00,-6.201745935543206,-1.5597463629677164,-3.9462863070090606,23,234.5083660462175,1011.4220009040238,26451.549312399875,1954.6801767756428,37547.02303373786,26523.673117043985,4.226282972424223,45970.4706775539,54.76215211636294
38.1,23.9,2015-03-07 09:22:00,-6.190092627156069,-1.6154180886735376,-3.9325851696142404,23,234.5083660462175,1011.4220009040238,26451.56101029647,1954.624505049937,37547.03669682599,26523.680680425525,4.2261611765428775,45970.48620093087,54.76215424230622
38.1,23.9,2015-03-07 09:23:00,-6.1785949853751125,-1.6709593792909838,-3.9188285539859335,23,234.5083660462175,1011.4220009040238,26451.57255270808,1954.5689637593196,37547.05041589937,26523.688098476625,4.22603968647847,45970.501686183066,54.76215655645158
38.1,23.9,2015-03-07 09:24:00,-6.167251824294975,-1.7263410388142333,-3.9050257828661974,23,234.5083660462175,1011.4220009040238,26451.58394079022,1954.5135820997962,37547.06418163143,26523.695374500207,4.2259185649417725,45970.51712759857,54.762159048729686
38.1,23.9,2015-03-07 09:25:00,-6.1560616169453946,-1.7815357935523886,-3.8911857460914234,23,234.5083660462175,1011.4220009040238,26451.59517604089,1954.458387345058,37547.0779851274,26523.702511998832,4.225797870447805,45970.532519933375,54.76216170917845
38.1,23.9,2015-03-07 09:26:00,-6.145022544295161,-1.8365182161574134,-3.877316908092747,23,234.5083660462175,1011.4220009040238,26451.606260251516,1954.403404922453,37547.09181791695,26523.709514631428,4.225677657487319,45970.54785838033,54.76216452798188
38.1,23.9,2015-03-07 09:27:00,-6.134132539845606,-1.8912646500060906,-3.8634273163816077,23,234.5083660462175,1011.4220009040238,26451.61719546237,1954.3486584886043,37547.105671945916,26523.71638617441,4.2255579766968046,45970.56313853997,54.76216749550363
38.1,23.9,2015-03-07 09:28:00,-6.123389330051972,-1.945753134223525,-3.849524610890981,23,234.5083660462175,1011.4220009040238,26451.627983922088,1954.294170004387,37547.119539566964,26523.72313048685,4.225438875026476,45970.57835639285,54.76217060231583
38.1,23.9,2015-03-07 09:29:00,-6.112790470819539,-1.9999633296022867,-3.835616034048789,23,234.5083660462175,1011.4220009040238,26451.63862805114,1954.2399598090083,37547.13341352976,26523.72975147955,4.2253203959056735,45970.593508273574,54.762173839223415
38.1,23.9,2015-03-07 09:30:00,-6.1023333803252795,-2.053876445640197,-3.8217084414665883,23,234.5083660462175,1011.4220009040238,26451.649130409,1954.1860466929702,37547.1472869703,26523.736253087663,4.225202579405287,45970.608590846365,54.76217719728439
38.1,23.9,2015-03-07 09:31:00,-6.09201536841542,-2.107475168890992,-3.8078083131337266,23,234.5083660462175,1011.4220009040238,26451.65949366469,1954.1324479697196,37547.16115339986,26523.742639246622,4.225085462396799,45970.62360108212,54.76218066782632
38.1,23.9,2015-03-07 09:32:00,-6.081833662825999,-2.1607435927954137,-3.7939217650146473,23,234.5083660462175,1011.4220009040238,26451.669720570528,1954.0791795458151,37547.1750066935,26523.74891387117,4.224969078707637,45970.638536236926,54.762184242459476
38.1,23.9,2015-03-07 09:33:00,-6.071785432467264,-2.213667149135609,-3.7800545609544955,23,234.5083660462175,1011.4220009040238,26451.6798139388,1954.026255989475,37547.18884107814,26523.755080837134,4.224853459272546,45970.65339383177,54.762187913086784
38.1,23.9,2015-03-07 09:34:00,-6.061867808004868,-2.266232541233053,-3.766212124805933,23,234.5083660462175,1011.4220009040238,26451.689776621155,1953.9736905973775,37547.20265112064,26523.761143965818,4.224738632280796,45970.66817163388,54.762191671911125
38.1,23.9,2015-03-07 09:35:00,-6.052077899961256,-2.318427678989307,-3.7523995526975353,23,234.5083660462175,1011.4220009040238,26451.699611490454,1953.9214954596212,37547.21643171546,26523.767107010714,4.224624623319004,45970.68286763888,54.762195511440005
38.1,23.9,2015-03-07 09:36:00,-6.042412814550003,-2.3702416158497694,-3.738621625371608,23,234.5083660462175,1011.4220009040238,26451.709321424874,1953.8696815227606,37547.23017807247,26523.77297364629,4.224511455509467,45970.697480054456,54.762199424488216
38.1,23.9,2015-03-07 09:37:00,-6.032869667444502,-2.4216644877530986,-3.724882820526403,23,234.5083660462175,1011.4220009040238,26451.718909294144,1953.8182586508574,37547.24388570458,26523.778747458797,4.224399149643877,45970.712007284885,54.762203404178265
38.1,23.9,2015-03-07 09:38:00,-6.0234455956707755,-2.4726874541130575,-3.7111873251046563,23,234.5083660462175,1011.4220009040238,26451.728377947573,1953.7672356844973,37547.257550415554,26523.784431938653,4.224287724312363,45970.72644791671,54.7622074439394
38.1,23.9,2015-03-07 09:39:00,-6.014137767802087,-2.5233026408650727,-3.697539047476888,23,234.5083660462175,1011.4220009040238,26451.73773020384,1953.7166204977455,37547.2711682878,26523.7900304745,4.2241771960278145,45970.74080070534,54.76221153750483
38.1,23.9,2015-03-07 09:40:00,-6.0049433926212314,-2.573503085596768,-3.683941629474193,23,234.5083660462175,1011.4220009040238,26451.74696884228,1953.6664200530138,37547.28473567042,26523.795546348552,4.224067579345471,45970.7550645626,54.76221567890794
38.1,23.9,2015-03-07 09:41:00,-5.995859726404606,-2.6232826847700146,-3.6703984582310567,23,234.5083660462175,1011.4220009040238,26451.756096595553,1953.6166404538405,37547.298249167354,26523.80098273319,4.223958886977785,45970.769238545094,54.76221986247714
38.1,23.9,2015-03-07 09:42:00,-5.986884078970623,-2.6726361430315304,-3.656912677804165,23,234.5083660462175,1011.4220009040238,26451.765116143593,1953.567286995579,37547.3117056258,26523.806342688644,4.223851129904591,45970.783321843395,54.762224082829974
38.1,23.9,2015-03-07 09:43:00,-5.978013818624139,-2.721558924599773,-3.6434872005383037,23,234.5083660462175,1011.4220009040238,26451.774030108587,1953.5183642140107,37547.325102124836,26523.811629161606,4.22374431747862,45970.79731377195,54.762228334866315
38.1,23.9,2015-03-07 09:44:00,-5.969246376117767,-2.770047206707645,-3.6301247181550393,23,234.5083660462175,1011.4220009040238,26451.782841050994,1953.4698759319028,37547.33843596439,26523.816844984685,4.223638457526439,45970.811213759785,54.76223261376098
38.1,23.9,2015-03-07 09:45:00,-5.960579247741033,-2.8180978350732957,-3.616827712544257,23,234.5083660462175,1011.4220009040238,26451.791551466424,1953.4218253035372,37547.35170465444,26523.82199287657,4.223533556444869,45970.825021341734,54.76223691495582
38.1,23.9,2015-03-07 09:46:00,-5.952009997638659,-2.865708281365093,-3.6035984662423988,23,234.5083660462175,1011.4220009040238,26451.800163783282,1953.3742148572453,37547.364905904506,26523.827075442834,4.2234296192929905,45970.83873615038,54.76224123415133
38.1,23.9,2015-03-07 09:47:00,-5.943536259450299,-2.9128766026213797,-3.590439072584955,23,234.5083660462175,1011.4220009040238,26451.808680361093,1953.3270465359892,37547.37803761356,26523.832095177262,4.223326649879837,45970.852357908494,54.762245567298045
38.1,23.9,2015-03-07 09:48:00,-5.935155737355675,-2.9596014025811157,-3.5773514455238526,23,234.5083660462175,1011.4220009040238,26451.817103489426,1953.2803217360295,37547.391097860185,26523.837054463613,4.223224650847864,45970.8658864221,54.76224991058767
38.1,23.9,2015-03-07 09:49:00,-5.926866206601109,-3.0058817948776384,-3.564337329103284,23,234.5083660462175,1011.4220009040238,26451.82543538734,1953.2340413437328,37547.40408489308,26523.84195557779,4.223123623752325,45970.879321573935,54.76225426044403
38.1,23.9,2015-03-07 09:50:00,-5.918665513576223,-3.0517173680446135,-3.551398306590114,23,234.5083660462175,1011.4220009040238,26451.833678203282,1953.188205770566,37547.416997121974,26523.846800690328,4.22302356913668,45970.892663317456,54.76225861351403
38.1,23.9,2015-03-07 09:51:00,-5.910551575502765,-3.0971081522807262,-3.5385358092572496,23,234.5083660462175,1011.4220009040238,26451.841834015344,1953.1428149863298,37547.42983310882,26523.851591869097,4.222924486604147,45970.905911671216,54.762262966658554
38.1,23.9,2015-03-07 09:52:00,-5.902522379791258,-3.142054587917676,-3.525751124820356,23,234.5083660462175,1011.4220009040238,26451.849904831914,1953.0978685506927,37547.442591559346,26523.856331082276,4.222826374885526,45970.919066713665,54.76226731694334
38.1,23.9,2015-03-07 09:53:00,-5.894575983115477,-3.1865574955345988,-3.513045405530073,23,234.5083660462175,1011.4220009040238,26451.85789259255,1953.053365643076,37547.455271314975,26523.861020201424,4.2227292319034415,45970.93212857837,54.76227166163007
38.1,23.9,2015-03-07 09:54:00,-5.886710510249383,-3.2306180476609763,-3.500419675923402,23,234.5083660462175,1011.4220009040238,26451.865799169133,1953.0093050909495,37547.46787134506,26523.865661004722,4.222633054833119,45970.94509744949,54.762275998167524
38.1,23.9,2015-03-07 09:55:00,-5.8789241527064195,-3.2742377420095794,-3.4878748402392317,23,234.5083660462175,1011.4220009040238,26451.87362636719,1952.965685396601,37547.48039073948,26523.87025518027,4.222537840159832,45970.95797355764,54.7622803241828
38.1,23.9,2015-03-07 09:56:00,-5.871215167216536,-3.3174183761806755,-3.4754116895040705,23,234.5083660462175,1011.4220009040238,26451.881375927405,1952.9225047624298,37547.49282870154,26523.87480432945,4.222443583733162,45970.97075717606,54.762284637472874
38.1,23.9,2015-03-07 09:57:00,-5.863581874072441,-3.3601620237788916,-3.463030908295057,23,234.5083660462175,1011.4220009040238,26451.889049527243,1952.8797611148316,37547.50518454118,26523.87930997031,4.222350280818183,45970.983448617,54.7622889359962
38.1,23.9,2015-03-07 09:58:00,-5.85602265537275,-3.402471011884448,-3.450733081188004,23,234.5083660462175,1011.4220009040238,26451.8966487827,1952.837452126726,37547.517457668546,26523.883773540972,4.22225792614372,45970.99604822844,54.76229321786471
38.1,23.9,2015-03-07 09:59:00,-5.848535953186532,-3.444347899821128,-3.4385186988989145,23,234.5083660462175,1011.4220009040238,26451.90417525009,1952.7955752387893,37547.529647587864,26523.88819640298,4.222166513947799,45971.008556391,54.762297481335914
38.1,23.9,2015-03-07 10:00:00,-5.841120267660688,-3.4857954591641818,-3.4263881641279372,23,234.5083660462175,1011.4220009040238,26451.91163042795,1952.7541276794464,37547.54175389154,26523.892579844658,4.2220760380204165,45971.02097351512,54.76230172480525
38.1,23.9,2015-03-07 10:01:00,-5.8337741550888715,-3.526816654932381,-3.414341797115024,23,234.5083660462175,1011.4220009040238,26451.919015758933,1952.713106483678,37547.55377625464,26523.89692508441,4.22198649174375,45971.03330003836,54.76230594679881
38.1,23.9,2015-03-07 10:02:00,-5.826496225958314,-3.567414627909613,-3.402379840916958,23,234.5083660462175,1011.4220009040238,26451.926332631752,1952.672508510701,37547.56571442956,26523.901233273937,4.221897868129935,45971.045536423,54.7623101459662
38.1,23.9,2015-03-07 10:03:00,-5.819285142988603,-3.6075926780427023,-3.3905024664154935,23,234.5083660462175,1011.4220009040238,26451.93358238313,1952.6323304605678,37547.57756824109,26523.905505501418,4.2218101598565205,45971.057683153755,54.7623143210737
38.1,23.9,2015-03-07 10:04:00,-5.8121396191745935,-3.647354248863607,-3.3787097770665375,23,234.5083660462175,1011.4220009040238,26451.940766299726,1952.5925688897469,37547.58933758155,26523.90974279457,4.221723359299714,45971.06974073565,54.76231847099777
38.1,23.9,2015-03-07 10:05:00,-5.8050584158438205,-3.6867029128855555,-3.3670018134003334,23,234.5083660462175,1011.4220009040238,26451.947885620062,1952.553220225725,37547.6010224064,26523.913946123666,4.221637458565545,45971.0817096921,54.7623225947187
38.1,23.9,2015-03-07 10:06:00,-5.798040340737273,-3.725642357924346,-3.3553785572825454,23,234.5083660462175,1011.4220009040238,26451.954941536464,1952.5142807806862,37547.61262272988,26523.918116404442,4.221552449519014,45971.093590563105,54.76232669131457
38.1,23.9,2015-03-07 10:07:00,-5.791084246120885,-3.7641763742975556,-3.343839935946135,23,234.5083660462175,1011.4220009040238,26451.961935196894,1952.475746764313,37547.62413862101,26523.922254500903,4.221468323811382,45971.10538390352,54.76233075995554
38.1,23.9,2015-03-07 10:08:00,-5.784189026933961,-3.802308842856159,-3.3323858258037364,23,234.5083660462175,1011.4220009040238,26451.968867706804,1952.4376142957544,37547.635570199775,26523.926361228023,4.221385072905658,45971.11709028157,54.76233479989831
38.1,23.9,2015-03-07 10:09:00,-5.7773536189796255,-3.840043723804615,-3.3210160560501496,23,234.5083660462175,1011.4220009040238,26451.97574013095,1952.3998794148058,37547.64691763352,26523.9304373544,4.22130268810039,45971.128710277386,54.76233881048086
38.1,23.9,2015-03-07 10:10:00,-5.770576997161355,-3.877385046267279,-3.309730412064307,23,234.5083660462175,1011.4220009040238,26451.982553495112,1952.3625380923431,37547.658181133505,26523.93448360473,4.221221160551874,45971.14024448163,54.762342791117426
38.1,23.9,2015-03-07 10:11:00,-5.763858173768882,-3.914336898560582,-3.2985286386199424,23,234.5083660462175,1011.4220009040238,26451.989308787837,1952.32558624005,37547.669360951775,26523.938500662258,4.221140481294826,45971.15169349437,54.76234674129379
38.1,23.9,2015-03-07 10:12:00,-5.746321018409585,-3.4381802472418865,-3.3846745336102027,21,234.5083660462175,983.9030151578363,26452.00656511268,1952.8017428913686,37547.583158363086,26523.990762473957,4.222163516869293,45971.11143970738,54.76223155188699
38.1,23.9,2015-03-07 10:13:00,-5.718968141118238,-2.8447837490671732,-3.621689619792875,19,234.5083660462175,980.2704547570695,26452.033145445792,1953.3951393895434,37547.34605539629,26524.06096543954,4.2234376324300875,45970.95828783686,54.761989585019606
38.1,23.9,2015-03-07 10:14:00,-5.743122263134009,-2.2010700769218183,-3.9810066755330005,17,234.5083660462175,994.3635598054592,26452.007820488136,1954.0388530616888,37546.98681896346,26524.08312410516,4.224828398034159,45970.67766259114,54.76170869582443
38.1,23.9,2015-03-07 10:15:00,-6.009565633156134,-1.4255400478977491,-4.33509074204794,15,234.5083660462175,1007.4905676687334,26451.740224622634,1954.8143830907127,37546.63360507875,26523.87340083,4.226541698907115,45970.26816603626,54.76166818485248
38.1,23.9,2015-03-07 10:16:00,-6.371963908419976,-0.5016972579547845,-4.713799342794226,13,234.5083660462175,992.1792779732455,26451.376594113513,1955.7382258806558,37546.256079494146,26523.57886356566,4.228589833012556,45969.78987681734,54.76169652962614
38.1,23.9,2015-03-07 10:17:00,-6.56163782840344,-0.022555054532225782,-4.891548652605786,12,234.5083660462175,961.8360022037059,26451.18634194064,1956.2173680840783,37546.078949248906,26523.42446380672,4.229652360307851,45969.556118702,54.761726327097854
38.1,23.9,2015-03-07 10:18:00,-6.55741000018357,-0.04758911715247288,-4.885469713147221,12,234.5083660462175,961.8360022037059,26451.190589556823,1956.192334021458,37546.085014378186,26523.426853495832,4.229597752385589,45969.56245125309,54.76172825605927
38.1,23.9,2015-03-07 10:19:00,-6.553205248415639,-0.07238041123143119,-4.879414764085887,12,234.5083660462175,961.8360022037059,26451.19481401849,1956.167542727379,37546.0910555924,26523.42923802235,4.2295436711612915,45969.56876129266,54.76173017307747
38.1,23.9,2015-03-07 10:20:00,-6.54902322741698,-0.09693105075099673,-4.8733842288328315,12,234.5083660462175,961.8360022037059,26451.19901566995,1956.1429920878595,37546.097072467004,26523.431617573042,4.229490112025756,45969.57504858174,54.761732077657
38.1,23.9,2015-03-07 10:21:00,-6.544863616148737,-0.12124318234813714,-4.867378502412194,12,234.5083660462175,961.8360022037059,26451.203194830952,1956.1186799562624,37546.103064605944,26523.433992307804,4.2294370703033435,45969.58131288908,54.76173396935031
38.1,23.9,2015-03-07 10:22:00,-6.5407261165874395,-0.14531898116304415,-4.861397952774247,12,234.5083660462175,961.8360022037059,26451.207351798315,1956.0946041574475,37546.1090316403,26523.436362361554,4.22938454126067,45969.58755399122,54.76173584775473
38.1,23.9,2015-03-07 10:23:00,-6.536610452181983,-0.16916064694699356,-4.855442922052407,12,234.5083660462175,961.8360022037059,26451.211486847475,1956.0707624916636,37546.11497322702,26523.438727846104,4.22933252011474,45969.59377167247,54.761737712509756
38.1,23.9,2015-03-07 10:24:00,-6.532516366392897,-0.19277040041666688,-4.849513727766252,12,234.5083660462175,961.8360022037059,26451.215600233936,1956.0471527381937,37546.12088904778,26523.441088851847,4.229281002040568,45969.59996572501,54.761739563294455
38.1,23.9,2015-03-07 10:25:00,-6.528443621310681,-0.2161504798421991,-4.843610663972462,12,234.5083660462175,961.8360022037059,26451.219692194652,1956.0237726587684,37546.12677880772,26523.443445449393,4.229229982178317,45969.60613594872,54.76174139982491
38.1,23.9,2015-03-07 10:26:00,-6.524391996350025,-0.239303137856742,-4.837734002365619,12,234.5083660462175,961.8360022037059,26451.223762949314,1956.0006200007538,37546.13264223444,26523.4457976911,4.229179455639955,45969.61228215135,54.76174322185195
38.1,23.9,2015-03-07 10:27:00,-6.520361287016815,-0.2622306384758404,-4.8318839933308055,12,234.5083660462175,961.8360022037059,26451.2278127016,1955.9776925001347,37546.1384790769,26523.448145612532,4.2291294175154865,45969.618404148365,54.76174502915883
38.1,23.9,2015-03-07 10:28:00,-6.5163513037447425,-0.2849352543154033,-4.826060866949817,12,234.5083660462175,961.8360022037059,26451.231841640332,1955.9549878842952,37546.144289104384,26523.4504892338,4.229079862878752,45969.624501762926,54.76174682155918
38.1,23.9,2015-03-07 10:29:00,-6.512361870798517,-0.3074192639975639,-4.8202648339628675,12,234.5083660462175,961.8360022037059,26451.235849940553,1955.9325038746128,37546.150072105585,26523.45282856087,4.229030786792856,45969.6305748259,54.761748598894975
38.1,23.9,2015-03-07 10:30:00,-6.5083928252406285,-0.3296849497341753,-4.814496086687538,12,234.5083660462175,961.8360022037059,26451.239837764577,1955.9102381888763,37546.15582788768,26523.455163586736,4.228982184315195,45969.636623175735,54.76175036103468
38.1,23.9,2015-03-07 10:31:00,-6.504444015958787,-0.3517345950781744,-4.808754799896707,12,234.5083660462175,961.8360022037059,26451.243805262937,1955.8881885435324,37546.16155627536,26523.457494292576,4.228934050502158,45969.6426466584,54.76175210787141
38.1,23.9,2015-03-07 10:32:00,-6.5005153027511255,-0.37357048283347255,-4.803041131657166,12,234.5083660462175,961.8360022037059,26451.247752575324,1955.866352655777,37546.16725711013,26523.459820648815,4.228886380413473,45969.648645127374,54.76175383932129
38.1,23.9,2015-03-07 10:33:00,-6.496606555466423,-0.3951948931144971,-4.79735522413055,12,234.5083660462175,961.8360022037059,26451.25167983143,1955.844728245496,37546.172930249406,26523.46214261612,4.228839169116265,45969.6546184435,54.761755555321834
38.1,23.9,2015-03-07 10:34:00,-6.492717653196669,-0.4166101015469122,-4.791697204338168,12,234.5083660462175,961.8360022037059,26451.255587151743,1955.8233130370636,37546.17857556577,26523.464460146333,4.228792411688786,45969.66056647492,54.76175725583045
38.1,23.9,2015-03-07 10:35:00,-6.488848483519319,-0.43781837760145437,-4.786067184891265,12,234.5083660462175,961.8360022037059,26451.259474648316,1955.802104761009,37546.18419294624,26523.466773183325,4.228746103223902,45969.66648909698,54.761758940823036
38.1,23.9,2015-03-07 10:36:00,-6.484998941786776,-0.45882198305323935,-4.780465264688205,12,234.5083660462175,961.8360022037059,26451.263342425485,1955.7811011555573,37546.18978229157,26523.469081663872,4.2287002388322845,45969.672386192135,54.7617606102926
38.1,23.9,2015-03-07 10:37:00,-6.4811689304606634,-0.47962317055923975,-4.774891529580031,12,234.5083660462175,961.8360022037059,26451.26719058049,1955.7602999680512,37546.19534351562,26523.471385518355,4.228654813645381,45969.678257649844,54.76176226424805
38.1,23.9,2015-03-07 10:38:00,-6.477358358488545,-0.5002241823470295,-4.769346053005707,12,234.5083660462175,961.8360022037059,26451.271019204156,1955.7396989562635,37546.20087654462,26523.47368467153,4.228609822818132,45969.68410336647,54.76176390271296
38.1,23.9,2015-03-07 10:39:00,-6.4735671407208395,-0.5206272490082187,-4.7638288965984685,12,234.5083660462175,961.8360022037059,26451.274828381433,1955.7192958896023,37546.20638131669,26523.47597904317,4.2285652615314815,45969.68992324515,54.76176552572451
38.1,23.9,2015-03-07 10:40:00,-6.469795197365848,-0.5408345883903719,-4.7583401107644825,12,234.5083660462175,961.8360022037059,26451.278618191944,1955.69908855022,37546.21185778114,26523.47826854869,4.228521124994678,45969.69571719569,54.761767133332356
38.1,23.9,2015-03-07 10:41:00,-6.466042453480755,-0.5608484045814812,-4.752879735235091,12,234.5083660462175,961.8360022037059,26451.282388710497,1955.679074734029,37546.21730589801,26523.48055309971,4.228477408447382,45969.701485134465,54.76176872559775
38.1,23.9,2015-03-07 10:42:00,-6.462308838496686,-0.580670886981416,-4.747447799593784,12,234.5083660462175,961.8360022037059,26451.28614000757,1955.6592522516291,37546.22272563748,26523.48283260466,4.228434107161588,45969.707226984276,54.76177030259247
38.1,23.9,2015-03-07 10:43:00,-6.458594285775904,-0.6003042094550463,-4.742044323779073,12,234.5083660462175,961.8360022037059,26451.28987214974,1955.6396189291554,37546.22811697939,26523.485106969198,4.228391216443379,45969.71294267423,54.76177186439806
38.1,23.9,2015-03-07 10:44:00,-6.454898732199395,-0.6197505295620214,-4.7366693185643145,12,234.5083660462175,961.8360022037059,26451.29358520008,1955.6201726090485,37546.23347991278,26523.487376096724,4.228348731634526,45969.71863213963,54.76177341110498
38.1,23.9,2015-03-07 10:45:00,-6.451222117783066,-0.6390119878584539,-4.731322786015554,12,234.5083660462175,961.8360022037059,26451.297279218576,1955.600911150752,37546.23881443536,26523.489639888823,4.228306648113923,45969.72429532183,54.7617749428118
38.1,23.9,2015-03-07 10:46:00,-6.447564385320968,-0.6580907072660367,-4.726004719928361,12,234.5083660462175,961.8360022037059,26451.300954262442,1955.5818324313445,37546.24412055317,26523.491898245615,4.228264961298898,45969.72993216813,54.76177645962453
38.1,23.9,2015-03-07 10:47:00,-6.443925480053967,-0.6769887925043193,-4.7207151062446435,12,234.5083660462175,961.8360022037059,26451.3046103865,1955.5629343461062,37546.24939828009,26523.494151066192,4.22822366664637,45969.735542631635,54.76177796165589
38.1,23.9,2015-03-07 10:48:00,-6.440305349362385,-0.6957083295821744,-4.7154539234503146,12,234.5083660462175,961.8360022037059,26451.308247643425,1955.5442148090283,37546.25464763745,26523.496398248895,4.228182759653916,45969.74112667113,54.76177944902471
38.1,23.9,2015-03-07 10:49:00,-6.436703942481219,-0.7142513853446228,-4.710221142954729,12,234.5083660462175,961.8360022037059,26451.31186608408,1955.525671753266,37546.25986865367,26523.498639691683,4.228142235860687,45969.74668425094,54.76178092185532
38.1,23.9,2015-03-07 10:50:00,-6.43312121023656,-0.7326200070714756,-4.7050167294526934,12,234.5083660462175,961.8360022037059,26451.31546575775,1955.507303131539,37546.26506136392,26523.500875292382,4.228102090848233,45969.75221534083,54.76178238027703
38.1,23.9,2015-03-07 10:51:00,-6.429557104801997,-0.7508162221244044,-4.699840641269866,12,234.5083660462175,961.8360022037059,26451.319046712408,1955.489106916486,37546.2702258097,26523.503104949006,4.228062320241224,45969.757719915855,54.7617838244235
38.1,23.9,2015-03-07 10:52:00,-6.426011579473749,-0.7688420376392467,-4.6946928306923,12,234.5083660462175,961.8360022037059,26451.3226089949,1955.4710811009713,37546.27536203856,26523.505328559928,4.2280229197080885,45969.76319795623,54.761785254432425
38.1,23.9,2015-03-07 10:53:00,-6.422484588463435,-0.7866994402605695,-4.689573244280876,12,234.5083660462175,961.8360022037059,26451.326152651196,1955.45322369835,37546.280470103826,26523.50754602418,4.227983884961535,45969.76864944723,54.7617866704449
38.1,23.9,2015-03-07 10:54:00,-6.418976086707353,-0.8043903959156297,-4.684481823171296,12,234.5083660462175,961.8360022037059,26451.32967772655,1955.435532742695,37546.28555006418,26523.509757241594,4.227945211759022,45969.77407437901,54.76178807260513
38.1,23.9,2015-03-07 10:55:00,-6.415486029691272,-0.8219168496250886,-4.679418503360326,12,234.5083660462175,961.8360022037059,26451.333184265684,1955.4180062889855,37546.290601983506,26523.511962113054,4.227906895903132,45969.77947274654,54.76178946105996
